ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
✓ ผ่าน,จั่วหลายด้าน,อลูมิเนียม,จันทัน (×2 สโลป) (ยาว 239.8 ซม.) + สัน/อกไก่ 4×4 (ต่อเนื่องทั้งหลัง) (ยาว 344.9 ซม.) + คานตัวT คานนอน 4×4 (ยาว 379.6 ซม.) + คานตัวT เสาตั้ง 4×4 (ยาว 139.8 ซม.),"กล่อง 4""x4""",,2208,เส้น,28,39744,400×200 1 บาน · จั่วหลายด้าน,"กล่อง 4""X4""",28,ชิ้น,ตรง,ใบตัด: gable_multi
✓ ผ่าน,จั่วหลายด้าน,อลูมิเนียม,จันทัน (×2 สโลป) (ยาว 239.8 ซม.) + จันทัน (×2 สโลป) (ยาว 114.8 ซม.) + ตะเข้-2 (×2 สโลป) (ยาว 320.2 ซม.),"กล่อง 1.6""x4""",,1220,เส้น,20,12200,400×200 1 บาน · จั่วหลายด้าน,"กล่อง 1.6""X4""",20,ชิ้น,ตรง,ใบตัด: gable_multi
✓ ผ่าน,จั่วหลายด้าน,อลูมิเนียม,แป 1×1½ (×2 สโลป) (ยาว 94.8 ซม.) + แป 1×1½ (×2 สโลป) (ยาว 94.6 ซม.),"กล่อง 1""x1.5""",,395,เส้น,172,11455,400×200 1 บาน · จั่วหลายด้าน,"กล่อง 1""X1.5""",172,ชิ้น,ตรง,ใบตัด: gable_multi
⚪ ดูเฉย ๆ,จั่วหลายด้าน,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ทุกด้าน),,,1848,แผ่น,44,81312,400×200 1 บาน · จั่วหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_multi
⚪ ดูเฉย ๆ,จั่วหลายด้าน,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ทุกด้าน),,,245,เส้น,44,10780,400×200 1 บาน · จั่วหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_multi
⚪ ดูเฉย ๆ,จั่วหลายด้าน,อุปกรณ์/สิ้นเปลือง,ราง/เชิงชาย (ทุกด้าน),,,2273,เส้น,2,4546,400×200 1 บาน · จั่วหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_multi
